Timestamp,MAC,Temperature,Moisture,Light,Conductivity
2025-04-05 19:12:14,c4:7c:8d:6d:26:c9,22.9,33,1951,76
2025-04-05 19:22:46,c4:7c:8d:6d:26:c9,22.7,33,138,76
2025-04-05 19:33:18,c4:7c:8d:6d:26:c9,22.2,33,220,77
2025-04-05 19:43:52,c4:7c:8d:6d:26:c9,22.0,33,190,77
2025-04-05 19:54:24,c4:7c:8d:6d:26:c9,22.0,33,138,77
2025-04-05 20:04:58,c4:7c:8d:6d:26:c9,22.1,33,203,77
2025-04-05 20:15:30,c4:7c:8d:6d:26:c9,22.3,33,121,77
2025-04-05 20:26:03,c4:7c:8d:6d:26:c9,22.5,33,203,77
2025-04-05 20:36:36,c4:7c:8d:6d:26:c9,22.5,33,123,79
2025-04-05 20:47:10,c4:7c:8d:6d:26:c9,22.7,33,222,77
2025-04-05 20:57:41,c4:7c:8d:6d:26:c9,22.5,33,172,80
2025-04-05 21:08:16,c4:7c:8d:6d:26:c9,22.7,33,187,76
2025-04-05 21:18:51,c4:7c:8d:6d:26:c9,22.5,33,236,76
2025-04-05 21:29:26,c4:7c:8d:6d:26:c9,22.4,33,236,76
2025-04-05 21:39:59,c4:7c:8d:6d:26:c9,22.5,33,138,80
2025-04-05 21:50:32,c4:7c:8d:6d:26:c9,22.6,33,220,80
2025-04-05 22:01:04,c4:7c:8d:6d:26:c9,22.6,33,102,77
2025-04-05 22:11:38,c4:7c:8d:6d:26:c9,22.7,33,203,76
2025-04-05 22:22:11,c4:7c:8d:6d:26:c9,22.5,33,140,78
2025-04-05 22:32:42,c4:7c:8d:6d:26:c9,22.6,33,205,80
2025-04-05 22:43:14,c4:7c:8d:6d:26:c9,22.4,33,121,78
2025-04-05 22:53:47,c4:7c:8d:6d:26:c9,22.4,33,206,77
2025-04-05 23:04:18,c4:7c:8d:6d:26:c9,22.4,33,120,80
2025-04-05 23:14:52,c4:7c:8d:6d:26:c9,22.3,32,220,78
2025-04-05 23:25:23,c4:7c:8d:6d:26:c9,22.4,32,120,80
2025-04-05 23:35:58,c4:7c:8d:6d:26:c9,22.4,32,220,80
2025-04-05 23:46:29,c4:7c:8d:6d:26:c9,22.3,33,104,80
2025-04-05 23:57:01,c4:7c:8d:6d:26:c9,22.4,32,236,80
2025-04-06 00:07:37,c4:7c:8d:6d:26:c9,22.4,32,104,80
2025-04-06 00:18:09,c4:7c:8d:6d:26:c9,22.3,32,206,77
2025-04-06 00:28:41,c4:7c:8d:6d:26:c9,22.4,32,120,77
2025-04-06 00:39:15,c4:7c:8d:6d:26:c9,22.3,32,203,78
2025-04-06 00:49:47,c4:7c:8d:6d:26:c9,22.4,32,104,80
2025-04-06 01:00:19,c4:7c:8d:6d:26:c9,22.3,32,203,78
2025-04-06 01:10:53,c4:7c:8d:6d:26:c9,22.3,32,104,80
2025-04-06 01:21:25,c4:7c:8d:6d:26:c9,22.3,32,206,80
2025-04-06 01:31:57,c4:7c:8d:6d:26:c9,22.2,32,121,80
2025-04-06 01:42:30,c4:7c:8d:6d:26:c9,22.2,32,236,77
2025-04-06 01:53:01,c4:7c:8d:6d:26:c9,22.1,32,138,80
2025-04-06 02:03:33,c4:7c:8d:6d:26:c9,22.2,32,220,80
2025-04-06 02:14:04,c4:7c:8d:6d:26:c9,22.6,32,7927,77
2025-04-06 02:24:46,c4:7c:8d:6d:26:c9,23.5,32,8217,78
2025-04-06 02:35:17,c4:7c:8d:6d:26:c9,24.0,33,8185,78
2025-04-06 02:45:50,c4:7c:8d:6d:26:c9,24.3,33,8311,77
2025-04-06 02:56:22,c4:7c:8d:6d:26:c9,24.3,33,8202,79
2025-04-06 03:06:54,c4:7c:8d:6d:26:c9,24.5,33,8338,77
2025-04-06 03:17:27,c4:7c:8d:6d:26:c9,24.5,33,8212,78
2025-04-06 03:28:01,c4:7c:8d:6d:26:c9,24.1,33,236,77
2025-04-06 03:38:32,c4:7c:8d:6d:26:c9,23.2,32,139,79
2025-04-06 03:49:03,c4:7c:8d:6d:26:c9,22.7,32,220,81
2025-04-06 03:59:38,c4:7c:8d:6d:26:c9,22.7,32,238,80
2025-04-06 04:10:11,c4:7c:8d:6d:26:c9,22.4,32,121,81
2025-04-06 04:20:44,c4:7c:8d:6d:26:c9,22.3,32,206,81
2025-04-06 04:31:20,c4:7c:8d:6d:26:c9,22.4,31,104,81
2025-04-06 04:41:51,c4:7c:8d:6d:26:c9,22.4,31,220,80
2025-04-06 04:52:25,c4:7c:8d:6d:26:c9,22.3,31,100,80
2025-04-06 05:23:55,c4:7c:8d:6d:26:c9,22.2,31,236,81
2025-04-06 05:34:28,c4:7c:8d:6d:26:c9,22.2,31,236,80
2025-04-06 05:45:01,c4:7c:8d:6d:26:c9,22.2,31,104,82
